Job,Publish Date,Skills,Budget,Bids,Summary,Link
Captação de dados automatizados,10 de Maio de 2023 23:27,"JavaScript, MySQL, PHP, API, HTML, HTML5, Python",USD 250 - 500,16,"Estou procurando um dev que possa extrair dados de forma automatizada de alguns sites para geração de uma planilha para futura exportação.

Categoria: TI e Programação
Subcategoria: Programação
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
Tenho,... Ver mais detalhes",https://www.workana.com/job/captacao-de-dados-automatizados?ref=projects_45
Montar script para venda,09 de Maio de 2023 17:20,"Facebook, Marketing Online, Marketing, Escrita criativa, Vendas",USD 50 - 100,4,"Preciso fazer uma script para WhatsApp pra converte em vendas. meu nicho é emagrecimento encapsulado preciso de uma pessoa que tenha experiência

Categoria: Marketing e Vendas
Subcategoria: Outros
Tamanho do projeto: Médio
Isso é um projeto ou uma posição de trabalho?: Um projeto
Disponibilidade requerida: Conforme necessário",https://www.workana.com/job/montar-um-script?ref=projects_45
"Estrutura completa de Marketing, tráfegos orgânico e pago.",09 de Maio de 2023 17:19,"Link Building, Escrita de artigos, SEO",Mais de USD 45 / hora,14,"Criação de estratégias de vendas de serviços para minha empresa.
Análise as redes sociais.
Estudo meu segmento
Análise os concorrentes e veja como podemos posicionar a minha empresa,  e que use o máximo de criatividade possível.

Descrição do projeto:

Planejamento da Estratégia de Marketing e... Ver mais detalhes",https://www.workana.com/job/estrutura-completa-de-marketing-trafegos-organico-e-pago?ref=projects_45
Luminotécnico e planta de forro de um Ap,09 de Maio de 2023 17:19,"3d, Modelação 3D, AutoCAD",Menos de USD 50,8,"O luminotécnico de um apartamento onde residira um casal com um bebê e a planta de forró o estilo que será o apartamento será moderno clássico e planta de forro DWg em anexo

Categoria: Engenharia e Manufatura
Subcategoria: Desenhos em CAD
Do que você precisa?: Criação a partir de um arquivo em outro... Ver mais detalhes",https://www.workana.com/job/luminotecnico-e-plana-de-forro-de-um-ap?ref=projects_45
Montar um plano de negocio para site com anuncio de imoveis,09 de Maio de 2023 17:18,"Assistente de administração, Microsoft Excel, Transcrição",USD 100 - 250,3,"Preciso montar um plano de negocio para um site com anuncio de imoveis a nível nacional.. Tenho toda ideia, preciso por no papel de uma forma profissional com o auxilio de alguém com experiencia em montar plano de negocio.

Categoria: Suporte Administrativo
Subcategoria: Outros
Tamanho do projeto:... Ver mais detalhes",https://www.workana.com/job/montar-um-plano-de-negocio-para-site-com-anuncio-de-imoveis?ref=projects_45
Osticket está dando erro 500,09 de Maio de 2023 17:11,"JavaScript, MySQL, PHP",USD 100 - 250,7,"Tenho um sistema de suporte OS Ticket v1.14.1 que está dando erro 500 ao abrir a pagina principal,
O sistema está hospedado no hostgator.
Preciso de um suporte para corrigir o erro.

Categoria: TI e Programação
Subcategoria: Programação
Qual é o alcance do projeto?: Bug ou alteração pequena
Isso é um... Ver mais detalhes",https://www.workana.com/job/osticket-esta-dando-erro-de-500-em-varios-pontos-nas-chamadas-ajax?ref=projects_45
Residência,09 de Maio de 2023 17:05,"3d, Modelação 3D, AutoCAD, Arquitetura, Engenharia Civil, SolidWorks",USD 500 - 1.000,41,"Gostaria de uma planta de uma casa térrea, de 70m² com 2 quartos, sala, 2 banheiros, cozinha e área de serviço, as medidas do terreno são de 10x25m.

Categoria: Engenharia e Manufatura
Subcategoria: Desenhos em CAD
Do que você precisa?: Criação do zero
Isso é um projeto ou uma posição de trabalho?: Um... Ver mais detalhes",https://www.workana.com/job/residencia-9?ref=projects_45
Tráfego pago para comércio de doce,09 de Maio de 2023 17:04,"Facebook, Google AdWords, Marketing Online",USD 50 - 100,19,"Trabalho vendendo pote de bolos na minha cidade. Faço por encomendas. Então toda semana produzo uma quantidade e começo a vender na quinta feira. Anuncio para os meus clientes os que estão disponíveis para compra e o cliente faz a encomenda. Já tenho uma cartela de clientes no meu bairro, porém... Ver mais detalhes",https://www.workana.com/job/trafego-pago-para-comercio-de-doce?ref=projects_45
Desenvolvimento de Ferramenta Para Checkout Web com Integrações com Erp,11 de Maio de 2023 12:50,"Magento, PHP, WordPress",USD 1.000 - 3.000,2,"Procuro dev full stack para projeto de desenvolvimento de ferramenta checkout web (no site do cliente) com integração api em erp.

Categoria: TI e Programação
Subcategoria: Lojas Virtuais (e-commerce)
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
... Ver mais detalhes",https://www.workana.com/job/desenvolvimento-de-ferramenta-para-checkout-web-com-integracoes-com-erp?ref=projects_46
Design de página institucional de empresa distribuidora de softwares Aec,10 de Maio de 2023 19:24,"CSS, HTML, Responsive Web Design, HTML5, JavaScript, PHP",USD 500 - 1.000,25,"Necessitamos reformular (atualizar visual e UX...) De nossa página corporativa.
Estamos usando a atual por muitos anos ...
Link da página: http://www.cadtec.com.br

Categoria: TI e Programação
Subcategoria: Web Design
Qual é o alcance do projeto?: Criar um novo design personalizado
Isso é um projeto... Ver mais detalhes",https://www.workana.com/job/design-de-pagina-institucional-de-empresa-distribuidora-de-softwares-aec?ref=projects_46
Preciso de designer gráfico experiente que saiba copy para rodar no facebook /ads,09 de Maio de 2023 16:39,"HTML, WordPress, Responsive Web Design",Menos de USD 50,2,"Preciso de um designer gráfico para fazer criativos em vídeos e fotos com experiência em
copy...
Os criativos vai ser para rodar no facebook/ads
tenho muitos projetos. Se der certo, vai ser muito bom para ambas as partes!

Categoria: Design e Multimedia
Subcategoria: Web Design
Do que você precisa?:... Ver mais detalhes",https://www.workana.com/job/preciso-de-designer-grafico-experiente-que-saiba-copy-para-rodar-no-facebook-ads?ref=projects_46
Narração Para Vídeo Do Youtube,09 de Maio de 2023 16:35,"Design Gráfico, Adobe Illustrator, Adobe Photoshop",Menos de USD 50,3,"Preciso de um narrador, de preferencia com voz masculina para narração de vídeo para meu canal do youtube, que traz mensagens espíritas.

Categoria: Design e Multimedia
Subcategoria: Outros
Tamanho do projeto: Pequeño
Isso é um projeto ou uma posição de trabalho?: Um projeto
Disponibilidade requerida: Conforme necessário",https://www.workana.com/job/narracao-para-video-do-youtube-3?ref=projects_46
Criação de Ebook de 5000 palavras a partir de um compilado de texto.,09 de Maio de 2023 16:35,"Escrita de artigos, Edição de textos, Escrita criativa, Blogs, SEO",Menos de USD 50,21,"Gostaria de contratar um profissional com experiência em redação para ebook que utilize um material previamente escrito para desenvolver um ebook de 5000 palavras. Incrementando e  enriquecendo o material.

Categoria: Tradução e conteúdos
Subcategoria: Redação de artigos
Quantas palavras?: Entre... Ver mais detalhes",https://www.workana.com/job/criacao-de-ebook-de-5000-palavras-a-partir-de-um-compilado-de-texto?ref=projects_46
Looping background rotation After Effects,09 de Maio de 2023 16:32,"Design Gráfico, Ilustração, Adobe Illustrator, Adobe After Effects",Menos de USD 50,0,"Quero reproduzir esse video do youtube> https://www.youtube.com/watch?v=if-2O42l8d4
sou nova e tenho umas duvidas sobre o Affter E. Gostaria de realizar o que e feito no video com alguem em call para tirar as duvidas

Categoria: Design e Multimedia
Subcategoria: Ilustrações
Qual é o alcance do... Ver mais detalhes",https://www.workana.com/job/looping-background-rotation-after-effects?ref=projects_46
Preciso de um código css para a página do produto.,09 de Maio de 2023 16:23,"HTML, PHP, WordPress",USD 50 - 100,3,"Preciso de um código css para minha loja feita no WordPress woocomerce. Quero colocar as avaliações do produto para aparecer por último, sendo que o padrão do plugin woocomerce só disponibiliza para deixar no lado da descrição. Quero um código css aparecer abaixo descrição do produto (no final da... Ver mais detalhes",https://www.workana.com/job/preciso-de-um-codigo-css-para-a-pagina-do-produto?ref=projects_46
Automatizar Whatsapp,09 de Maio de 2023 16:17,"Facebook, Marketing Online, Marketing",Menos de USD 50,2,"Preciso que automatize as respostas do WhatsApp Para um produto de emagrecimento. Existe um anúncio rodando e preciso que WhatsApp responda automaticamente as mensagens.

Categoria: Marketing e Vendas
Subcategoria: Outros
Tamanho do projeto: Pequeño
Isso é um projeto ou uma posição de trabalho?: Um... Ver mais detalhes",https://www.workana.com/job/automatizar-whatsapp-1?ref=projects_46
Ação de violência doméstica,09 de Maio de 2023 16:16,Escrita de artigos,USD 50 - 100,7,"Olá, meu nome é Fernanda,  e estou atuando como assistente de acusação em uma ação de violência doméstica no Rio de janeiro, gostaria de contratar um advogado para juntar documentos na ação e pedir para prolongar as medidas protetivas minha, e fazer um novo pedido de medidas protetivas para... Ver mais detalhes",https://www.workana.com/job/assistente-de-acusacao-em-acao-de-violencia-domestica?ref=projects_46
Desenvolvimento de Ferramenta Para Checkout Web com Integrações com Erp,11 de Maio de 2023 12:50,"Magento, PHP, WordPress",USD 1.000 - 3.000,2,"Procuro dev full stack para projeto de desenvolvimento de ferramenta checkout web (no site do cliente) com integração api em erp.

Categoria: TI e Programação
Subcategoria: Lojas Virtuais (e-commerce)
Qual é o alcance do projeto?: Alteração média
Isso é um projeto ou uma posição de trabalho?: Um projeto
... Ver mais detalhes",https://www.workana.com/job/desenvolvimento-de-ferramenta-para-checkout-web-com-integracoes-com-erp?ref=projects_47
Página de redirecionamento,10 de Maio de 2023 22:15,"HTML, WordPress, Responsive Web Design, API, CSS, HTML5, JavaScript, MySQL, PHP, Wix",USD 50 - 100,16,"Preciso criar uma página de redirecionamento com informações e produtos para usar no instagram no link da bio. Exemplo, clica no link da bio, cai na página de oferta dos produtos, clica no produto desejado e é direcionado para o link do anúncio / páginas de vendas.

Categoria: Design e Multimedia
... Ver mais detalhes",https://www.workana.com/job/pagina-de-redirecionamento?ref=projects_47
Loja Shopify - Ajustes + Pixel + alteração da região de frete (entregas),09 de Maio de 2023 15:52,"Magento, PHP, WordPress",USD 100 - 250,5,"Oi! Como vai? Por favor, preciso fazer alguns ajustes na minha loja do Shopify.
- Ajuste na parte de avaliações
- Instalação de pixel do facebook
- Alteração da região de frete, está para um país quero ampliar
- Ajustes de cor no layout
- Ajustes na visualização dos preços do produto

Obriagada!

... Ver mais detalhes",https://www.workana.com/job/loja-shopify-ajustes-pixel-alteracao-da-regiao-de-frete-entregas?ref=projects_47
Preciso de Decore para fins de financiamento de Reforma.,09 de Maio de 2023 15:49,"Microsoft Excel, Contabilidade, Análise Financeira",Menos de USD 50,2,"Sou autonomo e preciso de um decore para conseguir uma linha de crédito para uma reforma que esatrei realizando em um imóvel residencial.

Categoria: Finanças e Administração
Subcategoria: Tarefas de Contabilidade
Do que você precisa?: Para um empreendimento já encaminhado
Isso é um projeto ou uma... Ver mais detalhes",https://www.workana.com/job/preciso-de-decore-para-fins-de-financiamento-de-reforma?ref=projects_47
Treinamento de excel,09 de Maio de 2023 15:46,['N/I'],Menos de USD 50,2,"Olá, estou buscando um profissional expert em excel para potencializar meus conhecimentos na ferramenta. Eu já trabalho com excel tenho estrutura e base de dados, preciso desenvolver racional para a criação dos dash e etc. O que busco é mais voltado para um trabalho em conjunto em forma de... Ver mais detalhes",https://www.workana.com/job/treinamento-de-excel-2?ref=projects_47
Atualização de Logo,09 de Maio de 2023 15:44,"Design Gráfico, Ilustração, Adobe Illustrator",Menos de USD 50,13,"Gostaria de melhorar a qualidade do logo, pois não temos o arquivo em boa qualidade. E a atualização em pequenos detalhes para ficar mais atual

Categoria: Design e Multimedia
Subcategoria: Design de Logo
Do que você precisa?: Modificar um logotipo existente
Isso é um projeto ou uma posição de trabalho?:... Ver mais detalhes",https://www.workana.com/job/atualizacao-de-logo-54?ref=projects_47
Desenvolvimento de uma cidade no fivem,09 de Maio de 2023 15:43,"HTML5, MySQL, PHP, API, JavaScript, Responsive Web Design",USD 500 - 1.000,1,"Preciso desenvolvedor para criar uma cidade de gta rp no fivem.
Cidade em si, lojas tudo mecanizado  para fazer do rp mais real possível

Categoria: TI e Programação
Subcategoria: Outros
Tamanho do projeto: Grande
Isso é um projeto ou uma posição de trabalho?: Um projeto
Tenho, atualmente: Não se... Ver mais detalhes",https://www.workana.com/job/desenvolvimento-de-uma-cidade-no-fivem?ref=projects_47
Quero criar uma página,09 de Maio de 2023 15:42,"HTML, PHP, WordPress",USD 100 - 250,9,"Quero criar apenas uma página para minha empresa de casamento para agendamento de degustação, com a diferença que quero utilizar apenas os meus espaços organizados nesse estilo de layout e agendamento.

Ex do site que quero: https://www.zankyou.com.br/espacos-saloes-festa-casamento/sao-paulo

... Ver mais detalhes",https://www.workana.com/job/quero-criar-uma-pagina?ref=projects_47
Design de Ótica,09 de Maio de 2023 15:42,"Design Gráfico, Ilustração",USD 250 - 500,6,"Preciso de um Design de ótica Inovador, com foco na expêriencia do consumidor na loja, levando em consideração os passos do atendimento desde a atração visual do cliente, recepção e atendimento do consumidor na loja.
Experience Custumer deve ser um item considerado no projeto
Idéia minimalista com... Ver mais detalhes",https://www.workana.com/job/design-de-otica?ref=projects_47
